paragraph_id,url,para_id,year,doc_type,topic_lvl1,topic_lvl2,pool_tag,dominant_topic,admin_score,paragraph_text,domain_label,domain_secondary,instrument_labels
https://www.gov.cn/zhengce/zhengceku/2021-04/07/content_5598162.htm#13,https://www.gov.cn/zhengce/zhengceku/2021-04/07/content_5598162.htm,13,2021,通知,国土资源、能源,土地,clean,7,0,为厉行节约、避免浪费，原已印制的存量证书证明可以继续使用完为止。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/14/content_5650832.htm#24,https://www.gov.cn/zhengce/zhengceku/2021-11/14/content_5650832.htm,24,2021,通知,科技、教育,教育,clean,7,0.008097165991902834,宪法学作为中国法学体系的重要组成部分，具有政治性、学术性和实践性的特点。宪法学以宪法文本为中心，阐释宪法的规范内涵及其学理，为法治实践中的宪法问题提供解决方案。它源自宪法实践，又指导宪法实践。宪法是调整国家政治生活和社会生活的根本法，基于不同的研究视角和方法，宪法学与哲学、社会学、历史学、政治学、经济学等形成交叉。宪法学的研究，应坚持法学二级学科的基本定位，保持其知识体系上的独立性和专业性，为实践“依宪治国”“依宪执政”，建设中国特色社会主义法治体系、建设社会主义法治国家提供专门学理支持。,,,
https://www.gov.cn/zhengce/zhengceku/2021-09/01/content_5634580.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-09/01/content_5634580.htm,4,2021,通知,城乡建设、环境保护,环境监测、保护与治理,clean,7,0.056962025316455694,按照“谁污染，谁治理”的原则，传染病医疗机构、20张床位及以上的医疗机构，应按照《医疗机构水污染物排放标准》（GB 18466）相关规定，并参照《医院污水处理工程技术规范》（HJ 2029，以下简称《规范》）要求，科学确定污水处理设施的规模、工艺，确保出水达标排放。20张床位以下的医疗机构污水经消毒处理后方可排放。,,,
https://www.gov.cn/zhengce/zhengceku/2021-08/25/content_5633199.htm#1,https://www.gov.cn/zhengce/zhengceku/2021-08/25/content_5633199.htm,1,2021,通知,科技、教育,教育,clean,7,0.022222222222222223,教育部等八部门关于规范公办学校举办或者参与举办民办义务教育学校的通知 教发〔2021〕9号,,,
https://www.gov.cn/zhengce/zhengceku/2021-07/13/content_5624573.htm#23,https://www.gov.cn/zhengce/zhengceku/2021-07/13/content_5624573.htm,23,2021,办法,卫生、体育,体育,clean,7,0.0196078431372549,（一）组委会将在第十四届全国运动会闭幕式上宣布获得体育道德风尚奖（香港、澳门参赛纪念奖）的代表团名单。,,,
https://www.gov.cn/zhengce/zhengceku/2021-08/27/content_5633653.htm#46,https://www.gov.cn/zhengce/zhengceku/2021-08/27/content_5633653.htm,46,2021,通知,文化、广电、新闻出版,文物,clean,7,0.05263157894736842,在工程实践方面，根据培养方案采取实验室学习、现场学习、实例调研，结合研究生所在单位的实际需求，参与研究课题与工程项目。通过行业实践培养应用能力，充分发挥硕士研究生独立思考与积极参与的能动性。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/30/content_5654985.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-11/30/content_5654985.htm,4,2021,意见,科技、教育,教育,clean,7,0.03597122302158273,——坚持服务大局、服务人民。立足我国发展新的历史方位，聚焦国家发展战略，加强顶层设计，充分发挥语言文字的政治、社会、文化、育人和对外交流功能，提高语言文字工作服务国家发展大局的能力，推进语言文字工作治理体系和治理能力现代化，服务人民群众学习使用语言文字和提升科学文化素质的需求。,,,
https://www.gov.cn/zhengce/zhengceku/2021-12/16/content_5661144.htm#44,https://www.gov.cn/zhengce/zhengceku/2021-12/16/content_5661144.htm,44,2021,通知,科技、教育,教育,clean,7,0.03754266211604096,（十二）实施县中标准化建设工程。国家修订普通中小学校建设标准，完善普通高中学校建设要求，更好适应高考综合改革和普通高中育人方式改革需要。继续实施改善普通高中学校办学条件项目，重点支持改善县中基本办学条件。各省（区、市）要指导市县“一校一案”制订本地县中标准化建设工程实施方案，明确时间表和路线图，切实加大地方财政投入，确保如期完成县中标准化建设。原则上常住人口5万人以上或初中毕业生2000人以上的县，应建设1所普通高中。要严格学校建设经费管理，严禁超标建设豪华学校。实现县中网络联接全覆盖，完善线上教育教学资源建设与应用保障体系，加快提升县中教育信息化水平，更好促进优质教育资源共享。,,,
https://www.gov.cn/zhengce/zhengceku/2021-06/15/content_5618277.htm#6,https://www.gov.cn/zhengce/zhengceku/2021-06/15/content_5618277.htm,6,2021,通知,民政、扶贫、救灾,其他,clean,8,0.07729468599033816,（一）组织实施“我为企业减负担”专项行动。各地民政部门要按照《民政部关于在行业协会商会领域组织开展“我为企业减负担”专项行动的通知》（民发〔2021〕18号）的部署，持续抓好专项行动的组织实施，紧紧围绕“减免一批收费、降低一批收费、规范一批收费、查处一批收费、通报一批收费”的工作要求，进一步细化实施方案、加大推进力度、强化工作统筹、加强协同配合，会同发展改革、市场监管等部门共同推动专项行动各项任务真正落地见效。,,,
https://www.gov.cn/zhengce/zhengceku/2021-10/29/content_5647588.htm#49,https://www.gov.cn/zhengce/zhengceku/2021-10/29/content_5647588.htm,49,2021,规定,城乡建设、环境保护,其他,clean,8,0.025,（四）对举报投诉和交办移送的消防技术服务机构及其从业人员的违法从业行为进行核查。,,,
https://www.gov.cn/zhengce/zhengceku/2021-05/25/content_5611710.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-05/25/content_5611710.htm,4,2021,意见,民政、扶贫、救灾,社会福利,clean,8,0.05235602094240838,（一）指导思想。以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九大和十九届二中、三中、四中、五中全会精神，深入贯彻落实习近平总书记关于儿童工作的重要指示批示精神，以促进儿童福利机构高质量发展为目标，立足新发展阶段，贯彻新发展理念，服务构建新发展格局，坚持儿童利益优先，坚持优化提质和创新转型并重，构建符合我国国情，更加专业、更高质量、更有效率的新时代儿童福利工作服务体系。,,,
https://www.gov.cn/zhengce/zhengceku/2021-12/11/content_5659950.htm#2,https://www.gov.cn/zhengce/zhengceku/2021-12/11/content_5659950.htm,2,2021,通知,卫生、体育,卫生,clean,8,0.0375,近期我国发生多起本土聚集性疫情，均是境外疫情经口岸城市输入，暴露出一些地方疫情监测预警不及时、跨境货车司机和冷链等高风险岗位人员闭环管理不落实、定期核酸检测流于形式、冷链物品各环节消杀不到位、集中隔离场所管理不规范、疫情应急处置不够科学精准、民生保障存在薄弱环节等问题。为深入贯彻党的十九届六中全会精神和习近平总书记重要指示，落实党中央、国务院决策部署，加快补齐口岸城市防控短板弱项，毫不放松、科学精准做好防控工作，织密扎牢外防输入防线，统筹好疫情防控和经济社会发展，现通知如下。,,,
https://www.gov.cn/zhengce/zhengceku/2021-09/29/content_5640204.htm#6,https://www.gov.cn/zhengce/zhengceku/2021-09/29/content_5640204.htm,6,2021,通知,工业、交通,信息产业（含电信）,clean,8,0.04830917874396135,以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九大和十九届二中、三中、四中、五中全会精神，立足新发展阶段，完整、准确、全面贯彻新发展理念，构建新发展格局，坚持问题导向和需求导向，打造支持固移融合、宽窄结合的物联网接入能力，加速推进全面感知、泛在连接、安全可信的物联网新型基础设施建设，加快技术创新，壮大产业生态，深化重点领域应用，推动物联网全面发展，不断培育经济新增长点，有力支撑制造强国和网络强国建设。,,,
https://www.gov.cn/zhengce/zhengceku/2021-08/23/content_5632770.htm#30,https://www.gov.cn/zhengce/zhengceku/2021-08/23/content_5632770.htm,30,2021,通知,工业、交通,水运,clean,8,0.049586776859504134,（三）构建长效机制。各级海事管理机构、渔业渔政部门要在联合开展专项行动过程中，深入分析本年度在联合宣传教育、商渔船联合执法等方面所面临的突出问题，注重总结典型经验和创新做法，研究后续针对措施，探索建立一批制度化、常态化、规范化的长效监管机制。,,,
https://www.gov.cn/zhengce/zhengceku/2021-04/04/content_5597726.htm#7,https://www.gov.cn/zhengce/zhengceku/2021-04/04/content_5597726.htm,7,2021,办法,商贸、海关、旅游,旅游,clean,8,0.03125,第三条 项目建设应贯彻安全、适用、经济、美观、节能、环保的原则。,,,
https://www.gov.cn/zhengce/zhengceku/2021-12/04/content_5655803.htm#16,https://www.gov.cn/zhengce/zhengceku/2021-12/04/content_5655803.htm,16,2021,意见,市场监管、安全生产监管,其他,clean,8,0.020202020202020204,（十一）加大宣传力度。多角度、多渠道、多领域宣传推广无障碍环境认证工作，广泛凝聚共识，形成宣传合力。以使用者和采购方为关注焦点，采用生动活泼、受众喜闻乐见的方式开展宣传推广工作，营造良好的社会氛围。,,,
https://www.gov.cn/zhengce/zhengceku/2021-02/11/content_5586807.htm#7,https://www.gov.cn/zhengce/zhengceku/2021-02/11/content_5586807.htm,7,2021,通知,商贸、海关、旅游,旅游,clean,8,0.018867924528301886,到2023年，推动冰雪旅游形成较为合理的空间布局和较为均衡的产业结构，助力2022北京冬奥会和实现“带动三亿人参与冰雪运动”目标。冰雪旅游市场健康快速发展，打造一批高品质的冰雪主题旅游度假区，推出一批滑雪旅游度假地，冰雪旅游参与人数大幅增加，消费规模明显扩大，对扩内需贡献不断提升。促进冰雪旅游发展同自然景观和谐相融。,,,
https://www.gov.cn/zhengce/zhengceku/2021-01/06/content_5577440.htm#35,https://www.gov.cn/zhengce/zhengceku/2021-01/06/content_5577440.htm,35,2021,意见,国民经济管理、国有资产监管,其他,clean,8,0.0625,（四）加强宣传引导。各地区各部门要通过多种渠道、多种方式广泛宣传清理规范供水供电供气供暖行业收费、促进行业高质量发展的重要意义和典型经验做法，加强政策解读，及时回应社会关切，营造良好舆论氛围。,,,
https://www.gov.cn/zhengce/zhengceku/2021-05/22/content_5610379.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-05/22/content_5610379.htm,4,2021,意见,科技、教育,知识产权,clean,9,0.05789473684210526,坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻落实党的十九大和十九届二中、三中、四中、五中全会精神，深入贯彻习近平总书记在中央政治局第二十五次集体学习时的重要讲话精神，全面落实党中央、国务院强化知识产权保护的决策部署，深化地理标志管理改革，强化地理标志保护，提升地理标志领域治理能力，有力支撑经济高质量发展，推动构建以国内大循环为主体、国内国际双循环相互促进的新发展格局。,,,
https://www.gov.cn/zhengce/zhengceku/2021-03/01/content_5589458.htm#43,https://www.gov.cn/zhengce/zhengceku/2021-03/01/content_5589458.htm,43,2021,意见,农业、林业、水利,农业、畜牧业、渔业,clean,9,0.03414634146341464,（三十四）强化农业农村法治建设。推动出台乡村振兴促进法和粮食安全保障法，加快农产品质量安全法、动物防疫法、渔业法等制修订。全面完成农业综合行政执法改革，强化执法人员培训和信息化建设，改善执法装备条件，推进执法人员统一着装。加强农资质量、品种权保护、动物防疫、长江禁捕、农产品质量安全、植物检疫等重点领域执法。创建农村法治教育基地，培育农村学法用法示范带头人。编制农业农村部权责清单，全面推行证明事项告知承诺制。,,,
https://www.gov.cn/zhengce/zhengceku/2021-01/14/content_5580000.htm#14,https://www.gov.cn/zhengce/zhengceku/2021-01/14/content_5580000.htm,14,2021,意见,城乡建设、环境保护,其他,clean,9,0.06593406593406594,（十一）强化行政执法与刑事司法衔接机制。各级生态环境部门要积极协调，建立健全生态环境部门、公安机关、检察机关、审判机关联席会议制度，完善信息共享、案情通报、证据衔接、案件移送等机制，联合制定线索通报、提前介入、涉案物品保管和委托鉴定等程序，推动解决法律适用争议和执法实践中的难点问题。加大部门联合培训力度，加强“以案释法”和交流借鉴。依法做好生态环境损害赔偿工作。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/26/content_5653491.htm#17,https://www.gov.cn/zhengce/zhengceku/2021-11/26/content_5653491.htm,17,2021,通知,城乡建设、环境保护,城乡建设（含住房）,clean,9,0.06382978723404255,（二）创新技术手段。各地应积极采用云计算、大数据、“互联网+”等新信息技术手段，加强对名城工作的动态管理，提高名城评估的效率和质量。鼓励有条件的地区结合专项评估工作需要，推动历史文化保护数据库、中华文化数据库建设，并做好与城市信息模型（CIM）基础平台和城市体检评估信息平台的衔接。,,,
https://www.gov.cn/zhengce/zhengceku/2021-01/17/content_5580529.htm#36,https://www.gov.cn/zhengce/zhengceku/2021-01/17/content_5580529.htm,36,2021,通知,卫生、体育,其他,clean,9,0,第三步，在等待2分钟后，如来电者仍处于沉默状态，礼貌地告知即将结束本次来电，欢迎其随时再次来电。,,,
https://www.gov.cn/zhengce/zhengceku/2021-09/15/content_5637372.htm#5,https://www.gov.cn/zhengce/zhengceku/2021-09/15/content_5637372.htm,5,2021,通知,商贸、海关、旅游,旅游,clean,9,0.04861111111111111,（一）景区门票价格形成机制是否完善。本地区所有实行政府定价管理的景区，是否全面建立了科学合理的定价机制和成本监审（调查）制度。景区门票定价成本范围是否规范，并严格限定在游览区域范围内维持正常运营所需的支出。是否已建立景区门票价格定期评估调整机制，以及景区运营情况、收支监管和信息公开制度。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/08/content_5649720.htm#41,https://www.gov.cn/zhengce/zhengceku/2021-11/08/content_5649720.htm,41,2021,通知,农业、林业、水利,农业、畜牧业、渔业,clean,9,0.01818181818181818,18.及时收集质量安全不合格产品、病死畜禽、粪便等污染物并进行无害化处理，有条件的应当建立收集点集中安全处理。,,,
https://www.gov.cn/zhengce/zhengceku/2021-04/25/content_5602131.htm#13,https://www.gov.cn/zhengce/zhengceku/2021-04/25/content_5602131.htm,13,2021,通知,科技、教育,教育,clean,9,0.07514450867052024,十、纳入督导考核评价。各地教育行政部门要将作业管理纳入县域义务教育和学校办学质量评价。督导部门要将作业管理作为规范办学行为督导检查和责任督学日常监管的重要内容。学校要把作业设计、批改和反馈情况纳入对教师专业素养和教学实绩的考核评价。各地要设立监督电话和举报平台，畅通反映问题和意见渠道，切实落实各项工作要求，确保义务教育学校作业管理工作取得实效。,,,
https://www.gov.cn/zhengce/zhengceku/2021-06/04/content_5615536.htm#16,https://www.gov.cn/zhengce/zhengceku/2021-06/04/content_5615536.htm,16,2021,通知,国土资源、能源,其他,clean,9,0.040892193308550186,（四）主要目标。聚焦绿色低碳发展的目标，实现绿色低碳转型行动推进有力，制度标准、目标管理、能力提升体系趋于完善，协同推进、资金保障、监督考核机制运行通畅，开创公共机构节约能源资源绿色低碳发展新局面。实施公共机构能源和水资源消费总量与强度双控，公共机构能源消费总量控制在1.89亿吨标准煤以内，用水总量控制在124亿立方米以内，二氧化碳排放（以下简称碳排放）总量控制在4亿吨以内；以2020年能源、水资源消费以及碳排放为基数，2025年公共机构单位建筑面积能耗下降5%、人均综合能耗下降6%，人均用水量下降6%，单位建筑面积碳排放下降7%。,,,
https://www.gov.cn/zhengce/zhengceku/2021-04/13/content_5599332.htm#12,https://www.gov.cn/zhengce/zhengceku/2021-04/13/content_5599332.htm,12,2021,通知,国民经济管理、国有资产监管,宏观经济,clean,9,0.02702702702702703,增强中心城市对周边地区辐射带动能力，培育发展现代化都市圈，增强城市群人口经济承载能力，形成都市圈引领城市群、城市群带动区域高质量发展的空间动力系统。,,,
https://www.gov.cn/zhengce/zhengceku/2021-03/22/content_5594584.htm#19,https://www.gov.cn/zhengce/zhengceku/2021-03/22/content_5594584.htm,19,2021,通知,商贸、海关、旅游,旅游,clean,10,0.04,（十二）加强游客防护。鼓励景区采取互联网售票、二维码验票等方式有效减少人员接触。结合实际采取体温监测等方式，对游客进行健康筛查，出现异常情况要及时报告。保持交通、购票、游览、休息、餐饮等场所人员间距。,,,
https://www.gov.cn/zhengce/zhengceku/2021-03/22/content_5594603.htm#3,https://www.gov.cn/zhengce/zhengceku/2021-03/22/content_5594603.htm,3,2021,通知,卫生、体育,卫生,clean,10,0.04854368932038835,根据《职业病防治法》及《工作场所职业卫生管理规定》（国家卫生健康委员会令第5号）有关规定，国家卫生健康委组织修订了《建设项目职业病危害风险分类管理目录》（以下简称《目录》），现予公布，并就有关事项通知如下：,,,
https://www.gov.cn/zhengce/zhengceku/2021-01/29/content_5583525.htm#72,https://www.gov.cn/zhengce/zhengceku/2021-01/29/content_5583525.htm,72,2021,条例,城乡建设、环境保护,环境监测、保护与治理,clean,10,0.0784313725490196,排污许可证有效期内发生停产的，排污单位应当在排污许可证执行报告中如实报告污染物排放变化情况并说明原因。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/01/content_5648283.htm#38,https://www.gov.cn/zhengce/zhengceku/2021-11/01/content_5648283.htm,38,2021,办法,农业、林业、水利,水利,clean,10,0.05405405405405406,第二十条 确有生态补水需要，且工程、水源具备调水条件的，由县级以上地方人民政府向具有审批权限的上级水行政主管部门或者流域管理机构提出申请，经审批后可以相机开展生态补水，改善区域水资源调蓄和水动力条件，促进河湖生态环境复苏。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/21/content_5652326.htm#13,https://www.gov.cn/zhengce/zhengceku/2021-11/21/content_5652326.htm,13,2021,通知,科技、教育,教育,clean,10,0.051587301587301584,（十）建立健全就业育人支持体系。各地各高校要把就业教育、就业引导全面纳入大学生思想政治教育体系，多种形式开展就业育人主题教育系列活动，打造一批大学生就业创业教育基地，引导毕业生树立正确的职业观、就业观和择业观。要加强重点领域就业引导，鼓励毕业生积极投身重点地区、重大工程、重大项目、国际组织等领域就业创业。组织开展大学生就业实践调查活动，持续打造“互联网+就业指导”公益直播课，建立就业创业指导优质师资库，打造一批就业指导“名师金课”。加强职业生涯教育和就业创业指导，组织举办大学生职业生涯规划比赛活动。,,,
https://www.gov.cn/zhengce/zhengceku/2021-02/26/content_5588976.htm#6,https://www.gov.cn/zhengce/zhengceku/2021-02/26/content_5588976.htm,6,2021,通知,劳动、人事、监察,劳动就业,clean,10,0.050970873786407765,三、组织返岗运输。交通运输部门要统筹运输需求和运输能力，加强运力供给，对成规模、目的地集中的农民工出行，开展“点对点”直达运输。铁路部门要积极配合开通农民工返岗“点对点”包专列（车厢）出行，调配车体资源，提供便捷出行服务。民航部门要开辟绿色审批通道和机场快速通道，确保农民工返岗包机航班随时申请、及时起飞。交通运输、铁路、民航等部门要重点做好跨省出行的运力保障，督促运输企业严格落实《2021年综合运输春运疫情防控分类应对工作预案要点》《2021年春运期间客运场站和交通运输工具新冠肺炎疫情分区分级防控指南》。要加强城市和农村两端不同运输方式的衔接，做好道路客运班线和城市公交等与铁路班次、航班的运力接驳。各地公安部门要加大在火车站、汽车站等重点部位的巡逻防控力度，严管“点对点”包车通行秩序，严查超员载客、超速行驶、疲劳驾驶等严重违法行为。输出地、输入地交通运输、公安部门要加强协调对接，及时解决省际间车辆通行受阻等情况。,,,
https://www.gov.cn/zhengce/zhengceku/2021-04/02/content_5597486.htm#17,https://www.gov.cn/zhengce/zhengceku/2021-04/02/content_5597486.htm,17,2021,通知,工业、交通,公路,clean,10,0.037037037037037035,在跨地区业务办理、执法检查时，各地交通运输部门应对行政相对人通过各级政务服务平台、部移动客户端和微信公众号出示道路运输电子证照，或出示下载打印的纸质凭证等亮证行为的合规性予以认可，并可在线对电子证照的真实性进行核验。,,,
https://www.gov.cn/zhengce/zhengceku/2021-10/15/content_5642823.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-10/15/content_5642823.htm,4,2021,通知,农业、林业、水利,农业、畜牧业、渔业,clean,10,0.03858520900321544,这些典型涵盖带动小农户发展、发挥村集体组织优势、创新服务机制、推进资源整合、强化项目推动、助推产业发展、金融保险助力等7个方面，典型主体既有专业服务公司、农民合作社、农村集体经济组织等多元化服务组织，也有地方政府或农业农村部门，还有金融保险机构；服务领域既突出了以粮食作物为主，又兼顾果菜茶、中药材和其它经济作物，体现出社会化服务领域正在不断拓展；服务环节既聚焦农业生产的关键薄弱环节，又在贯通全产业链服务上有创新、有突破。这些典型特点鲜明、形式多样、富有新意、成效明显，可复制、易推广，具有很好的代表性，对各地加快发展农业社会化服务，促进农业节本增效和农民增产增收，推进小农户和现代农业有机衔接等具有显著的示范引导作用。,,,
https://www.gov.cn/zhengce/zhengceku/2021-12/12/content_5660244.htm#53,https://www.gov.cn/zhengce/zhengceku/2021-12/12/content_5660244.htm,53,2021,通知,商贸、海关、旅游,其他,clean,10,0.025806451612903226,升级肉类冷链物流设施。加强生猪、肉羊、肉牛、肉禽优势产区冷链物流设施建设，构建畜禽主产区和主销区有效对接的冷链物流基础设施网络。鼓励屠宰企业建设标准化预冷和低温分割加工车间、配套冷库等设施。支持肉类公共冷库改扩建、智慧化改造及配套设施建设。适应减少畜禽活体跨区域运输要求，积极推广应用挂肉冷藏车等专用设施设备。,,,
https://www.gov.cn/zhengce/zhengceku/2021-01/25/content_5582439.htm#11,https://www.gov.cn/zhengce/zhengceku/2021-01/25/content_5582439.htm,11,2021,通知,工业、交通,其他,clean,10,0.06542056074766354,（一）调整完善综合交通立法制度设计。组织实施《交通运输部关于完善综合交通法规体系的意见》，编制实施《交通运输“十四五”立法规划》，促进不同运输方式法律制度的有效衔接，推动建立完善与交通强国相适应的综合交通法规体系。,,,
https://www.gov.cn/zhengce/zhengceku/2021-05/07/content_5604964.htm#4,https://www.gov.cn/zhengce/zhengceku/2021-05/07/content_5604964.htm,4,2021,通知,劳动、人事、监察,劳动就业,clean,10,0.031088082901554404,一、加快新职业标准开发。组织制定新职业标准，同时面向社会广泛征集新职业标准或评价规范。对于征集到的新职业标准或评价规范，经我部组织评估论证后，及时上升为国家职业标准。有条件的省（自治区、直辖市）和部门（行业）可依托本地区、本部门（行业）的龙头企业、行业组织和院校等开发职业标准或评价规范，经我部审定后，作为国家职业标准予以颁布。探索职业标准开发新模式，增强国家职业标准的灵活性和适应性。,,,
https://www.gov.cn/zhengce/zhengceku/2021-11/21/content_5652326.htm#7,https://www.gov.cn/zhengce/zhengceku/2021-11/21/content_5652326.htm,7,2021,通知,科技、教育,教育,clean,10,0.045081967213114756,（四）促进创新创业带动就业。各地各高校要加大国家创新创业政策落实力度，加强创新创业服务平台建设，大学科技园、创业园、创客空间等要向高校毕业生提供场地优惠和专业化孵化服务，指导创业团队争取各类创业优惠政策，促进创新创业项目落地发展。办好中国国际“互联网+”大学生创新创业大赛，切实发挥大学生创新创业带动就业作用。建立完善大学生创新创业信息服务平台，提供创新创业相关政策发布、解读、项目对接等服务。组织双创导师深入校园进行政策解读、经验分享和实践指导，支持大学生返乡创业、到城乡基层创业就业。,,,
https://www.gov.cn/zhengce/zhengceku/2021-02/04/content_5584782.htm#1,https://www.gov.cn/zhengce/zhengceku/2021-02/04/content_5584782.htm,1,2021,通知,劳动、人事、监察,劳动就业,clean,10,0.06349206349206349,人力资源社会保障部 财政部关于充分发挥职业技能提升行动专账资金效能 扎实推进职业技能提升行动的通知 人社部函〔2021〕14号,,,
https://www.gov.cn/zhengce/zhengceku/2022-11/18/content_5727776.htm#108,https://www.gov.cn/zhengce/zhengceku/2022-11/18/content_5727776.htm,108,2022,办法,财政、金融、审计,其他,clean,1,0.03571428571428571,第五十六条 银保监会对开办个人养老金业务的商业银行和理财公司进行持续监管。对于不满足个人养老金业务监管要求的商业银行和理财公司，银保监会及其派出机构有权责令该机构改正。逾期未改正或存在其他严重情节的，银保监会及其派出机构有权停止该机构新开展个人养老金业务，并视情况将其移出名单。对于不满足监管要求的个人养老金理财产品，将不定期移出名单。,,,
https://www.gov.cn/zhengce/zhengceku/2022-09/23/content_5711348.htm#8,https://www.gov.cn/zhengce/zhengceku/2022-09/23/content_5711348.htm,8,2022,意见,国土资源、能源,其他,clean,1,0.042801556420233464,公共机构是能源资源节约的重要领域之一，目前还存在着市场化机制运用不充分、节能改造主要依靠财政资金投入等问题。公共机构采用能源费用托管服务，有利于贯彻落实党中央、国务院关于碳达峰、碳中和决策部署，通过市场化机制激发市场主体活力，推进能源资源绿色低碳利用，以消耗减量实现碳排放降低；有利于落实过紧日子要求，利用市场在资源配置中的决定性作用，减少运行中不必要的能源资源保障支出，减轻节能改造对财政资金的依赖；有利于推动绿色低碳转型，引入节能专业化服务，提高管理专业化水平，提升能源资源利用效率，实现公共机构绿色低碳发展。,,,
https://www.gov.cn/zhengce/zhengceku/2022-11/29/content_5729356.htm#5,https://www.gov.cn/zhengce/zhengceku/2022-11/29/content_5729356.htm,5,2022,通知,财政、金融、审计,其他,clean,1,0.01015228426395939,作为租赁物的构筑物，须满足所有权完整且可转移（出卖人出售前依法享有对构筑物的占有、使用、收益和处分权利，且不存在权利瑕疵）、可处置（金融租赁公司可取回、变现）、非公益性、具备经济价值（能准确估值、能为承租人带来经营性收入并偿还租金）的要求。严禁将道路、市政管道、水利管道、桥梁、坝、堰、水道、洞，非设备类在建工程、涉嫌新增地方政府隐性债务以及被处置后可能影响公共服务正常供应的构筑物作为租赁物。,,,
https://www.gov.cn/zhengce/zhengceku/2022-02/22/content_5675054.htm#1,https://www.gov.cn/zhengce/zhengceku/2022-02/22/content_5675054.htm,1,2022,通知,国民经济管理、国有资产监管,国有资产监管,clean,1,0,关于印发国有企业公司治理示范企业名单的通知 国资厅发改革〔2022〕3号,,,
https://www.gov.cn/zhengce/zhengceku/2022-05/25/content_5692242.htm#2,https://www.gov.cn/zhengce/zhengceku/2022-05/25/content_5692242.htm,2,2022,通知,国民经济管理、国有资产监管,其他,clean,1,0.05737704918032787,为贯彻落实党中央、国务院决策部署，支持中小企业健康发展，着力构建大中小企业相互依存、相互促进、共同发展的良好生态，不断增强国民经济发展韧性和产业链供应链稳定性，现就推动中央企业采取有力有效措施助力中小企业纾困解难，促进协同发展有关事项通知如下：,,,
https://www.gov.cn/zhengce/zhengceku/2022-03/29/content_5682214.htm#12,https://www.gov.cn/zhengce/zhengceku/2022-03/29/content_5682214.htm,12,2022,通知,财政、金融、审计,其他,clean,1,0.07488986784140969,各地在开展投融资合作对接过程中，要结合当地实际，充分发挥主观能动性，在依法合规的前提下创新性地开展工作，积极探索新的投融资模式。支持企业创新投资方式方法，鼓励金融和投资机构创新产品和服务模式，提升金融服务实体经济质效。要积极挖掘和发现本地区在创新投融资模式、促进有效投资方面的优秀案例，总结提炼，形成可复制、可推广的典型经验，采取多种方式宣传推广。要认真学习借鉴先进地区创新投融资模式的有效做法，改进完善本地区投融资政策，营造良好投资环境，促进有效投资。,,,
https://www.gov.cn/zhengce/zhengceku/2022-06/10/content_5695066.htm#1,https://www.gov.cn/zhengce/zhengceku/2022-06/10/content_5695066.htm,1,2022,通知,财政、金融、审计,财政,clean,1,0,关于预拨国内客运航班运行财政补贴资金（第一批）的通知 财建〔2022〕161号,,,
https://www.gov.cn/zhengce/zhengceku/2022-11/05/content_5724797.htm#10,https://www.gov.cn/zhengce/zhengceku/2022-11/05/content_5724797.htm,10,2022,通知,市场监管、安全生产监管,标准,clean,1,0,联系人：国家药监局器械注册司周雯雯，010-88330638,,,
https://www.gov.cn/zhengce/zhengceku/2022-06/08/content_5694625.htm#1,https://www.gov.cn/zhengce/zhengceku/2022-06/08/content_5694625.htm,1,2022,通知,农业、林业、水利,农业、畜牧业、渔业,clean,1,0.02564102564102564,农业农村部办公厅关于进一步创新优化兽药审批服务的通知 农办牧〔2022〕18号,,,
https://www.gov.cn/zhengce/zhengceku/2022-08/06/content_5704449.htm#168,https://www.gov.cn/zhengce/zhengceku/2022-08/06/content_5704449.htm,168,2022,规定,财政、金融、审计,保险,clean,2,0.009523809523809525,第六十八条 保险资产管理公司员工应当遵守法律法规及监管规定，恪守职业道德和行为规范。在公司任职期间，不得从事损害投资者和公司利益的证券交易及其他活动，不得利用职务之便为自己或他人谋取不当利益，不得进行利益输送。,,,
https://www.gov.cn/zhengce/zhengceku/2022-01/24/content_5670227.htm#7,https://www.gov.cn/zhengce/zhengceku/2022-01/24/content_5670227.htm,7,2022,通知,市场监管、安全生产监管,食品药品监管,clean,2,0.02631578947368421,1.未经许可从事食品生产，生产经营不符合食品安全标准和标签标识不合法的食品；,,,
